company_id,company,empathy,output_key,output_value
evergreen,Evergreen Bank,human,underrepresentedGroups,[]
evergreen,Evergreen Bank,human,representationCoverage,0
evergreen,Evergreen Bank,human,directEvidenceCoverage,0
evergreen,Evergreen Bank,human,indirectEvidenceCoverage,0
evergreen,Evergreen Bank,human,strengths,"[""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing""]"
evergreen,Evergreen Bank,human,weakAreas,[]
evergreen,Evergreen Bank,human,evidenceGaps,[]
evergreen,Evergreen Bank,human,contradictions,[]
evergreen,Evergreen Bank,human,problemSignals,[]
evergreen,Evergreen Bank,human,behaviouralBarriers,[]
evergreen,Evergreen Bank,human,capabilityGaps,[]
evergreen,Evergreen Bank,human,powerInfluenceInsights,[]
evergreen,Evergreen Bank,human,participationTasks,"[""Confirm that represented stakeholder groups are broad enough for the journey scope.""]"
evergreen,Evergreen Bank,human,facilitationRecommendations,[]
evergreen,Evergreen Bank,human,humanRiskFlags,[]
evergreen,Evergreen Bank,human,impactJourneyQuestions,[]
evergreen,Evergreen Bank,human,planetaryEmpathyRecommendations,"[""Use Planetary Empathy to test whether human concerns connect to climate, nature, materials or place-based impacts.""]"
evergreen,Evergreen Bank,planetary,score,2.0
evergreen,Evergreen Bank,planetary,evidenceWeightedConfidence,1.0
evergreen,Evergreen Bank,planetary,answered,3
evergreen,Evergreen Bank,planetary,total,4
evergreen,Evergreen Bank,planetary,evidenceSupported,3
evergreen,Evergreen Bank,planetary,needsReview,0
evergreen,Evergreen Bank,planetary,strengths,"[""Environmental Impact"", ""Natural Dependencies"", ""Evidence and Limits""]"
evergreen,Evergreen Bank,planetary,weakAreas,[]
evergreen,Evergreen Bank,planetary,evidenceGaps,[]
evergreen,Evergreen Bank,planetary,boundaryCoverage,[]
evergreen,Evergreen Bank,planetary,ecologicalDependencies,[]
evergreen,Evergreen Bank,planetary,impactSignals,"[""Material environmental impact"", ""Dependency risk"", ""Evidence gap""]"
evergreen,Evergreen Bank,planetary,materialFlows,[]
evergreen,Evergreen Bank,planetary,hotspotCandidates,"[{""title"": ""Environmental Impact hotspot candidate"", ""description"": ""Material environmental impact"", ""source"": ""Planetary question 30"", ""confidence"": ""high""}, {""title"": ""Natural Dependencies hotspot candidate"", ""description"": ""Dependency risk"", ""source"": ""Planetary question 31"", ""confidence"": ""high""}, {""title"": ""Evidence and Limits hotspot candidate"", ""description"": ""Evidence gap"", ""source"": ""Planetary question 32"", ""confidence"": ""high""}]"
evergreen,Evergreen Bank,planetary,contradictions,[]
evergreen,Evergreen Bank,planetary,problemSignals,[]
evergreen,Evergreen Bank,planetary,environmentalEvidenceTasks,[]
evergreen,Evergreen Bank,planetary,planetaryRiskFlags,[]
evergreen,Evergreen Bank,planetary,impactJourneyQuestions,[]
evergreen,Evergreen Bank,planetary,synthesisHandover,"[""Connect Business, Human and Planetary findings before selecting interventions."", ""Review whether ecological hotspots also create human or strategic consequences.""]"
civiccare,CivicCare Health Trust,business,score,1.0
civiccare,CivicCare Health Trust,business,evidenceWeightedConfidence,0.72
civiccare,CivicCare Health Trust,business,answered,6
civiccare,CivicCare Health Trust,business,total,16
civiccare,CivicCare Health Trust,business,evidenceSupported,6
civiccare,CivicCare Health Trust,business,needsReview,0
civiccare,CivicCare Health Trust,business,strengths,[]
civiccare,CivicCare Health Trust,business,weakAreas,"[""Strategy and Purpose"", ""Finance and Investment"", ""Operations and Delivery"", ""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing""]"
civiccare,CivicCare Health Trust,business,evidenceGaps,[]
civiccare,CivicCare Health Trust,business,contradictions,[]
civiccare,CivicCare Health Trust,business,problemSignals,"[{""title"": ""Strategy and Purpose may need deeper mapping"", ""description"": ""Strategy and Purpose is marked as light with medium confidence."", ""source"": ""Business question 1"", ""confidence"": ""medium""}, {""title"": ""Finance and Investment may need deeper mapping"", ""description"": ""Finance and Investment is marked as light with medium confidence."", ""source"": ""Business question 2"", ""confidence"": ""medium""}, {""title"": ""Operations and Delivery may need deeper mapping"", ""description"": ""Operations and Delivery is marked as light with medium confidence."", ""source"": ""Business question 3"", ""confidence"": ""medium""}, {""title"": ""Stakeholder Power may need deeper mapping"", ""description"": ""Stakeholder Power is marked as light with medium confidence."", ""source"": ""Business question 17"", ""confidence"": ""medium""}, {""title"": ""Capability and Behaviour may need deeper mapping"", ""description"": ""Capability and Behaviour is marked as light with medium confidence."", ""source"": ""Business question 18"", ""confidence"": ""medium""}, {""title"": ""Equity and Wellbeing may need deeper mapping"", ""description"": ""Equity and Wellbeing is marked as light with medium confidence."", ""source"": ""Business question 19"", ""confidence"": ""medium""}]"
civiccare,CivicCare Health Trust,business,impactJourneyQuestions,"[""Where does strategy and purpose show up across the value chain, process or service journey?"", ""Where does finance and investment show up across the value chain, process or service journey?"", ""Where does operations and delivery show up across the value chain, process or service journey?"", ""Where does stakeholder power show up across the value chain, process or service journey?""]"
civiccare,CivicCare Health Trust,business,humanEmpathyRecommendations,"[""Use Human Empathy to test whether business maturity is experienced consistently by staff and stakeholders.""]"
civiccare,CivicCare Health Trust,business,discoveryDomainReadings,[]
civiccare,CivicCare Health Trust,business,toolRecommendations,[]
civiccare,CivicCare Health Trust,business,carryForwardItems,"[{""action"": ""problem-signal"", ""questionId"": 1, ""area"": ""Strategy and Purpose"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 1, ""area"": ""Strategy and Purpose"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 2, ""area"": ""Finance and Investment"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 2, ""area"": ""Finance and Investment"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 3, ""area"": ""Operations and Delivery"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 3, ""area"": ""Operations and Delivery"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 17, ""area"": ""Stakeholder Power"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 17, ""area"": ""Stakeholder Power"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 18, ""area"": ""Capability and Behaviour"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 18, ""area"": ""Capability and Behaviour"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 19, ""area"": ""Equity and Wellbeing"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 19, ""area"": ""Equity and Wellbeing"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}]"
civiccare,CivicCare Health Trust,business,systemsConnections,[]
civiccare,CivicCare Health Trust,human,score,1.0
civiccare,CivicCare Health Trust,human,evidenceWeightedConfidence,0.72
civiccare,CivicCare Health Trust,human,answered,3
civiccare,CivicCare Health Trust,human,total,5
civiccare,CivicCare Health Trust,human,evidenceSupported,3
civiccare,CivicCare Health Trust,human,needsReview,0
civiccare,CivicCare Health Trust,human,representedGroups,[]
civiccare,CivicCare Health Trust,human,underrepresentedGroups,[]
civiccare,CivicCare Health Trust,human,representationCoverage,0
civiccare,CivicCare Health Trust,human,directEvidenceCoverage,0
civiccare,CivicCare Health Trust,human,indirectEvidenceCoverage,0
civiccare,CivicCare Health Trust,human,strengths,[]
civiccare,CivicCare Health Trust,human,weakAreas,"[""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing""]"
civiccare,CivicCare Health Trust,human,evidenceGaps,[]
civiccare,CivicCare Health Trust,human,contradictions,[]
civiccare,CivicCare Health Trust,human,problemSignals,"[{""title"": ""Stakeholder Power may need deeper human enquiry"", ""description"": ""Stakeholder Power is marked as light with medium confidence."", ""source"": ""Human question 17"", ""confidence"": ""medium""}, {""title"": ""Capability and Behaviour may need deeper human enquiry"", ""description"": ""Capability and Behaviour is marked as light with medium confidence."", ""source"": ""Human question 18"", ""confidence"": ""medium""}, {""title"": ""Equity and Wellbeing may need deeper human enquiry"", ""description"": ""Equity and Wellbeing is marked as light with medium confidence."", ""source"": ""Human question 19"", ""confidence"": ""medium""}]"
civiccare,CivicCare Health Trust,human,behaviouralBarriers,[]
civiccare,CivicCare Health Trust,human,capabilityGaps,[]
civiccare,CivicCare Health Trust,human,powerInfluenceInsights,[]
civiccare,CivicCare Health Trust,human,participationTasks,"[""Review who has authority, influence and lived experience for weak Human Empathy areas.""]"
civiccare,CivicCare Health Trust,human,facilitationRecommendations,[]
civiccare,CivicCare Health Trust,human,humanRiskFlags,[]
civiccare,CivicCare Health Trust,human,impactJourneyQuestions,"[""Where do people experience the effects of stakeholder power across the journey or value chain?"", ""Where do people experience the effects of capability and behaviour across the journey or value chain?"", ""Where do people experience the effects of equity and wellbeing across the journey or value chain?""]"
civiccare,CivicCare Health Trust,human,planetaryEmpathyRecommendations,"[""Use Planetary Empathy to test whether human concerns connect to climate, nature, materials or place-based impacts.""]"
civiccare,CivicCare Health Trust,planetary,score,1.0
civiccare,CivicCare Health Trust,planetary,evidenceWeightedConfidence,0.72
civiccare,CivicCare Health Trust,planetary,answered,3
civiccare,CivicCare Health Trust,planetary,total,4
civiccare,CivicCare Health Trust,planetary,evidenceSupported,3
civiccare,CivicCare Health Trust,planetary,needsReview,0
civiccare,CivicCare Health Trust,planetary,strengths,[]
civiccare,CivicCare Health Trust,planetary,weakAreas,"[""Environmental Impact"", ""Natural Dependencies"", ""Evidence and Limits""]"
civiccare,CivicCare Health Trust,planetary,evidenceGaps,[]
civiccare,CivicCare Health Trust,planetary,boundaryCoverage,[]
civiccare,CivicCare Health Trust,planetary,ecologicalDependencies,[]
civiccare,CivicCare Health Trust,planetary,impactSignals,"[""Material environmental impact"", ""Dependency risk"", ""Evidence gap""]"
civiccare,CivicCare Health Trust,planetary,materialFlows,[]
civiccare,CivicCare Health Trust,planetary,hotspotCandidates,"[{""title"": ""Environmental Impact hotspot candidate"", ""description"": ""Material environmental impact"", ""source"": ""Planetary question 30"", ""confidence"": ""medium""}, {""title"": ""Natural Dependencies hotspot candidate"", ""description"": ""Dependency risk"", ""source"": ""Planetary question 31"", ""confidence"": ""medium""}, {""title"": ""Evidence and Limits hotspot candidate"", ""description"": ""Evidence gap"", ""source"": ""Planetary question 32"", ""confidence"": ""medium""}]"
civiccare,CivicCare Health Trust,planetary,contradictions,[]
civiccare,CivicCare Health Trust,planetary,problemSignals,"[{""title"": ""Environmental Impact may need ecological systems mapping"", ""description"": ""Environmental Impact is marked as light with medium confidence."", ""source"": ""Planetary question 30"", ""confidence"": ""medium""}, {""title"": ""Natural Dependencies may need ecological systems mapping"", ""description"": ""Natural Dependencies is marked as light with medium confidence."", ""source"": ""Planetary question 31"", ""confidence"": ""medium""}, {""title"": ""Evidence and Limits may need ecological systems mapping"", ""description"": ""Evidence and Limits is marked as light with medium confidence."", ""source"": ""Planetary question 32"", ""confidence"": ""medium""}]"
civiccare,CivicCare Health Trust,planetary,environmentalEvidenceTasks,[]
civiccare,CivicCare Health Trust,planetary,planetaryRiskFlags,[]
civiccare,CivicCare Health Trust,planetary,impactJourneyQuestions,"[""Where does environmental impact appear across lifecycle stages, places, suppliers or material flows?"", ""Where does natural dependencies appear across lifecycle stages, places, suppliers or material flows?"", ""Where does evidence and limits appear across lifecycle stages, places, suppliers or material flows?""]"
civiccare,CivicCare Health Trust,planetary,synthesisHandover,"[""Connect Business, Human and Planetary findings before selecting interventions."", ""Review whether ecological hotspots also create human or strategic consequences.""]"
terrabite,TerraBite Foods,business,score,1.0
terrabite,TerraBite Foods,business,evidenceWeightedConfidence,0.72
terrabite,TerraBite Foods,business,answered,6
terrabite,TerraBite Foods,business,total,16
terrabite,TerraBite Foods,business,evidenceSupported,6
terrabite,TerraBite Foods,business,needsReview,0
terrabite,TerraBite Foods,business,strengths,[]
terrabite,TerraBite Foods,business,weakAreas,"[""Strategy and Purpose"", ""Finance and Investment"", ""Operations and Delivery"", ""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing""]"
terrabite,TerraBite Foods,business,evidenceGaps,[]
terrabite,TerraBite Foods,business,contradictions,[]
terrabite,TerraBite Foods,business,problemSignals,"[{""title"": ""Strategy and Purpose may need deeper mapping"", ""description"": ""Strategy and Purpose is marked as light with medium confidence."", ""source"": ""Business question 1"", ""confidence"": ""medium""}, {""title"": ""Finance and Investment may need deeper mapping"", ""description"": ""Finance and Investment is marked as light with medium confidence."", ""source"": ""Business question 2"", ""confidence"": ""medium""}, {""title"": ""Operations and Delivery may need deeper mapping"", ""description"": ""Operations and Delivery is marked as light with medium confidence."", ""source"": ""Business question 3"", ""confidence"": ""medium""}, {""title"": ""Stakeholder Power may need deeper mapping"", ""description"": ""Stakeholder Power is marked as light with medium confidence."", ""source"": ""Business question 17"", ""confidence"": ""medium""}, {""title"": ""Capability and Behaviour may need deeper mapping"", ""description"": ""Capability and Behaviour is marked as light with medium confidence."", ""source"": ""Business question 18"", ""confidence"": ""medium""}, {""title"": ""Equity and Wellbeing may need deeper mapping"", ""description"": ""Equity and Wellbeing is marked as light with medium confidence."", ""source"": ""Business question 19"", ""confidence"": ""medium""}]"
terrabite,TerraBite Foods,business,impactJourneyQuestions,"[""Where does strategy and purpose show up across the value chain, process or service journey?"", ""Where does finance and investment show up across the value chain, process or service journey?"", ""Where does operations and delivery show up across the value chain, process or service journey?"", ""Where does stakeholder power show up across the value chain, process or service journey?""]"
terrabite,TerraBite Foods,business,humanEmpathyRecommendations,"[""Use Human Empathy to test whether business maturity is experienced consistently by staff and stakeholders.""]"
terrabite,TerraBite Foods,business,discoveryDomainReadings,[]
terrabite,TerraBite Foods,business,toolRecommendations,[]
terrabite,TerraBite Foods,business,carryForwardItems,"[{""action"": ""problem-signal"", ""questionId"": 1, ""area"": ""Strategy and Purpose"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 1, ""area"": ""Strategy and Purpose"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 2, ""area"": ""Finance and Investment"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 2, ""area"": ""Finance and Investment"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 3, ""area"": ""Operations and Delivery"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 3, ""area"": ""Operations and Delivery"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 17, ""area"": ""Stakeholder Power"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 17, ""area"": ""Stakeholder Power"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 18, ""area"": ""Capability and Behaviour"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 18, ""area"": ""Capability and Behaviour"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 19, ""area"": ""Equity and Wellbeing"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 19, ""area"": ""Equity and Wellbeing"", ""maturity"": ""light"", ""confidence"": ""medium"", ""note"": """"}]"
terrabite,TerraBite Foods,business,systemsConnections,[]
terrabite,TerraBite Foods,human,score,1.0
terrabite,TerraBite Foods,human,evidenceWeightedConfidence,0.72
terrabite,TerraBite Foods,human,answered,3
terrabite,TerraBite Foods,human,total,5
terrabite,TerraBite Foods,human,evidenceSupported,3
terrabite,TerraBite Foods,human,needsReview,0
terrabite,TerraBite Foods,human,representedGroups,[]
terrabite,TerraBite Foods,human,underrepresentedGroups,[]
terrabite,TerraBite Foods,human,representationCoverage,0
terrabite,TerraBite Foods,human,directEvidenceCoverage,0
terrabite,TerraBite Foods,human,indirectEvidenceCoverage,0
terrabite,TerraBite Foods,human,strengths,[]
terrabite,TerraBite Foods,human,weakAreas,"[""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing""]"
terrabite,TerraBite Foods,human,evidenceGaps,[]
terrabite,TerraBite Foods,human,contradictions,[]
terrabite,TerraBite Foods,human,problemSignals,"[{""title"": ""Stakeholder Power may need deeper human enquiry"", ""description"": ""Stakeholder Power is marked as light with medium confidence."", ""source"": ""Human question 17"", ""confidence"": ""medium""}, {""title"": ""Capability and Behaviour may need deeper human enquiry"", ""description"": ""Capability and Behaviour is marked as light with medium confidence."", ""source"": ""Human question 18"", ""confidence"": ""medium""}, {""title"": ""Equity and Wellbeing may need deeper human enquiry"", ""description"": ""Equity and Wellbeing is marked as light with medium confidence."", ""source"": ""Human question 19"", ""confidence"": ""medium""}]"
terrabite,TerraBite Foods,human,behaviouralBarriers,[]
terrabite,TerraBite Foods,human,capabilityGaps,[]
terrabite,TerraBite Foods,human,powerInfluenceInsights,[]
terrabite,TerraBite Foods,human,participationTasks,"[""Review who has authority, influence and lived experience for weak Human Empathy areas.""]"
terrabite,TerraBite Foods,human,facilitationRecommendations,[]
terrabite,TerraBite Foods,human,humanRiskFlags,[]
terrabite,TerraBite Foods,human,impactJourneyQuestions,"[""Where do people experience the effects of stakeholder power across the journey or value chain?"", ""Where do people experience the effects of capability and behaviour across the journey or value chain?"", ""Where do people experience the effects of equity and wellbeing across the journey or value chain?""]"
terrabite,TerraBite Foods,human,planetaryEmpathyRecommendations,"[""Use Planetary Empathy to test whether human concerns connect to climate, nature, materials or place-based impacts.""]"
terrabite,TerraBite Foods,planetary,score,1.0
terrabite,TerraBite Foods,planetary,evidenceWeightedConfidence,0.72
terrabite,TerraBite Foods,planetary,answered,3
terrabite,TerraBite Foods,planetary,total,4
terrabite,TerraBite Foods,planetary,evidenceSupported,3
terrabite,TerraBite Foods,planetary,needsReview,0
terrabite,TerraBite Foods,planetary,strengths,[]
terrabite,TerraBite Foods,planetary,weakAreas,"[""Environmental Impact"", ""Natural Dependencies"", ""Evidence and Limits""]"
terrabite,TerraBite Foods,planetary,evidenceGaps,[]
terrabite,TerraBite Foods,planetary,boundaryCoverage,[]
terrabite,TerraBite Foods,planetary,ecologicalDependencies,[]
terrabite,TerraBite Foods,planetary,impactSignals,"[""Material environmental impact"", ""Dependency risk"", ""Evidence gap""]"
terrabite,TerraBite Foods,planetary,materialFlows,[]
terrabite,TerraBite Foods,planetary,hotspotCandidates,"[{""title"": ""Environmental Impact hotspot candidate"", ""description"": ""Material environmental impact"", ""source"": ""Planetary question 30"", ""confidence"": ""medium""}, {""title"": ""Natural Dependencies hotspot candidate"", ""description"": ""Dependency risk"", ""source"": ""Planetary question 31"", ""confidence"": ""medium""}, {""title"": ""Evidence and Limits hotspot candidate"", ""description"": ""Evidence gap"", ""source"": ""Planetary question 32"", ""confidence"": ""medium""}]"
terrabite,TerraBite Foods,planetary,contradictions,[]
terrabite,TerraBite Foods,planetary,problemSignals,"[{""title"": ""Environmental Impact may need ecological systems mapping"", ""description"": ""Environmental Impact is marked as light with medium confidence."", ""source"": ""Planetary question 30"", ""confidence"": ""medium""}, {""title"": ""Natural Dependencies may need ecological systems mapping"", ""description"": ""Natural Dependencies is marked as light with medium confidence."", ""source"": ""Planetary question 31"", ""confidence"": ""medium""}, {""title"": ""Evidence and Limits may need ecological systems mapping"", ""description"": ""Evidence and Limits is marked as light with medium confidence."", ""source"": ""Planetary question 32"", ""confidence"": ""medium""}]"
terrabite,TerraBite Foods,planetary,environmentalEvidenceTasks,[]
terrabite,TerraBite Foods,planetary,planetaryRiskFlags,[]
terrabite,TerraBite Foods,planetary,impactJourneyQuestions,"[""Where does environmental impact appear across lifecycle stages, places, suppliers or material flows?"", ""Where does natural dependencies appear across lifecycle stages, places, suppliers or material flows?"", ""Where does evidence and limits appear across lifecycle stages, places, suppliers or material flows?""]"
terrabite,TerraBite Foods,planetary,synthesisHandover,"[""Connect Business, Human and Planetary findings before selecting interventions."", ""Review whether ecological hotspots also create human or strategic consequences.""]"
urbanrise,UrbanRise Developments,business,score,1.0
urbanrise,UrbanRise Developments,business,evidenceWeightedConfidence,0.72
urbanrise,UrbanRise Developments,business,answered,6
urbanrise,UrbanRise Developments,business,total,16
urbanrise,UrbanRise Developments,business,evidenceSupported,6
urbanrise,UrbanRise Developments,business,needsReview,0
urbanrise,UrbanRise Developments,business,strengths,[]
urbanrise,UrbanRise Developments,business,weakAreas,"[""Strategy and Purpose"", ""Finance and Investment"", ""Operations and Delivery"", ""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing""]"
urbanrise,UrbanRise Developments,business,evidenceGaps,[]
urbanrise,UrbanRise Developments,business,contradictions,[]
