company_id,company,empathy,output_key,output_value
loophome,LoopHome Circular Services,business,carryForwardItems,"[{""action"": ""problem-signal"", ""questionId"": 1, ""area"": ""Strategy and Purpose"", ""maturity"": ""light"", ""confidence"": ""low"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 1, ""area"": ""Strategy and Purpose"", ""maturity"": ""light"", ""confidence"": ""low"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 2, ""area"": ""Finance and Investment"", ""maturity"": ""light"", ""confidence"": ""low"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 2, ""area"": ""Finance and Investment"", ""maturity"": ""light"", ""confidence"": ""low"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 3, ""area"": ""Operations and Delivery"", ""maturity"": ""light"", ""confidence"": ""low"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 3, ""area"": ""Operations and Delivery"", ""maturity"": ""light"", ""confidence"": ""low"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 17, ""area"": ""Stakeholder Power"", ""maturity"": ""light"", ""confidence"": ""low"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 17, ""area"": ""Stakeholder Power"", ""maturity"": ""light"", ""confidence"": ""low"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 18, ""area"": ""Capability and Behaviour"", ""maturity"": ""light"", ""confidence"": ""low"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 18, ""area"": ""Capability and Behaviour"", ""maturity"": ""light"", ""confidence"": ""low"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 19, ""area"": ""Equity and Wellbeing"", ""maturity"": ""light"", ""confidence"": ""low"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 19, ""area"": ""Equity and Wellbeing"", ""maturity"": ""light"", ""confidence"": ""low"", ""note"": """"}]"
loophome,LoopHome Circular Services,business,systemsConnections,[]
loophome,LoopHome Circular Services,human,score,1.0
loophome,LoopHome Circular Services,human,evidenceWeightedConfidence,0.42
loophome,LoopHome Circular Services,human,answered,3
loophome,LoopHome Circular Services,human,total,5
loophome,LoopHome Circular Services,human,evidenceSupported,3
loophome,LoopHome Circular Services,human,needsReview,3
loophome,LoopHome Circular Services,human,representedGroups,[]
loophome,LoopHome Circular Services,human,underrepresentedGroups,[]
loophome,LoopHome Circular Services,human,representationCoverage,0
loophome,LoopHome Circular Services,human,directEvidenceCoverage,0
loophome,LoopHome Circular Services,human,indirectEvidenceCoverage,0
loophome,LoopHome Circular Services,human,strengths,[]
loophome,LoopHome Circular Services,human,weakAreas,"[""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing""]"
loophome,LoopHome Circular Services,human,evidenceGaps,"[""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing""]"
loophome,LoopHome Circular Services,human,contradictions,[]
loophome,LoopHome Circular Services,human,problemSignals,"[{""title"": ""Stakeholder Power may need deeper human enquiry"", ""description"": ""Stakeholder Power is marked as light with low confidence."", ""source"": ""Human question 17"", ""confidence"": ""low""}, {""title"": ""Capability and Behaviour may need deeper human enquiry"", ""description"": ""Capability and Behaviour is marked as light with low confidence."", ""source"": ""Human question 18"", ""confidence"": ""low""}, {""title"": ""Equity and Wellbeing may need deeper human enquiry"", ""description"": ""Equity and Wellbeing is marked as light with low confidence."", ""source"": ""Human question 19"", ""confidence"": ""low""}]"
loophome,LoopHome Circular Services,human,behaviouralBarriers,[]
loophome,LoopHome Circular Services,human,capabilityGaps,[]
loophome,LoopHome Circular Services,human,powerInfluenceInsights,[]
loophome,LoopHome Circular Services,human,participationTasks,"[""Review who has authority, influence and lived experience for weak Human Empathy areas.""]"
loophome,LoopHome Circular Services,human,facilitationRecommendations,[]
loophome,LoopHome Circular Services,human,humanRiskFlags,[]
loophome,LoopHome Circular Services,human,impactJourneyQuestions,"[""Where do people experience the effects of stakeholder power across the journey or value chain?"", ""Where do people experience the effects of capability and behaviour across the journey or value chain?"", ""Where do people experience the effects of equity and wellbeing across the journey or value chain?""]"
loophome,LoopHome Circular Services,human,planetaryEmpathyRecommendations,"[""Use Planetary Empathy to test whether human concerns connect to climate, nature, materials or place-based impacts.""]"
loophome,LoopHome Circular Services,planetary,score,1.0
loophome,LoopHome Circular Services,planetary,evidenceWeightedConfidence,0.42
loophome,LoopHome Circular Services,planetary,answered,3
loophome,LoopHome Circular Services,planetary,total,4
loophome,LoopHome Circular Services,planetary,evidenceSupported,3
loophome,LoopHome Circular Services,planetary,needsReview,3
loophome,LoopHome Circular Services,planetary,strengths,[]
loophome,LoopHome Circular Services,planetary,weakAreas,"[""Environmental Impact"", ""Natural Dependencies"", ""Evidence and Limits""]"
loophome,LoopHome Circular Services,planetary,evidenceGaps,"[""Environmental Impact"", ""Natural Dependencies"", ""Evidence and Limits""]"
loophome,LoopHome Circular Services,planetary,boundaryCoverage,[]
loophome,LoopHome Circular Services,planetary,ecologicalDependencies,[]
loophome,LoopHome Circular Services,planetary,impactSignals,"[""Material environmental impact"", ""Dependency risk"", ""Evidence gap""]"
loophome,LoopHome Circular Services,planetary,materialFlows,[]
loophome,LoopHome Circular Services,planetary,hotspotCandidates,"[{""title"": ""Environmental Impact hotspot candidate"", ""description"": ""Material environmental impact"", ""source"": ""Planetary question 30"", ""confidence"": ""low""}, {""title"": ""Natural Dependencies hotspot candidate"", ""description"": ""Dependency risk"", ""source"": ""Planetary question 31"", ""confidence"": ""low""}, {""title"": ""Evidence and Limits hotspot candidate"", ""description"": ""Evidence gap"", ""source"": ""Planetary question 32"", ""confidence"": ""low""}]"
loophome,LoopHome Circular Services,planetary,contradictions,[]
loophome,LoopHome Circular Services,planetary,problemSignals,"[{""title"": ""Environmental Impact may need ecological systems mapping"", ""description"": ""Environmental Impact is marked as light with low confidence."", ""source"": ""Planetary question 30"", ""confidence"": ""low""}, {""title"": ""Natural Dependencies may need ecological systems mapping"", ""description"": ""Natural Dependencies is marked as light with low confidence."", ""source"": ""Planetary question 31"", ""confidence"": ""low""}, {""title"": ""Evidence and Limits may need ecological systems mapping"", ""description"": ""Evidence and Limits is marked as light with low confidence."", ""source"": ""Planetary question 32"", ""confidence"": ""low""}]"
loophome,LoopHome Circular Services,planetary,environmentalEvidenceTasks,[]
loophome,LoopHome Circular Services,planetary,planetaryRiskFlags,[]
loophome,LoopHome Circular Services,planetary,impactJourneyQuestions,"[""Where does environmental impact appear across lifecycle stages, places, suppliers or material flows?"", ""Where does natural dependencies appear across lifecycle stages, places, suppliers or material flows?"", ""Where does evidence and limits appear across lifecycle stages, places, suppliers or material flows?""]"
loophome,LoopHome Circular Services,planetary,synthesisHandover,"[""Connect Business, Human and Planetary findings before selecting interventions."", ""Review whether ecological hotspots also create human or strategic consequences.""]"
citymotion,CityMotion Transit Authority,business,score,1.0
citymotion,CityMotion Transit Authority,business,evidenceWeightedConfidence,1.0
citymotion,CityMotion Transit Authority,business,answered,6
citymotion,CityMotion Transit Authority,business,total,16
citymotion,CityMotion Transit Authority,business,evidenceSupported,6
citymotion,CityMotion Transit Authority,business,needsReview,0
citymotion,CityMotion Transit Authority,business,strengths,[]
citymotion,CityMotion Transit Authority,business,weakAreas,"[""Strategy and Purpose"", ""Finance and Investment"", ""Operations and Delivery"", ""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing""]"
citymotion,CityMotion Transit Authority,business,evidenceGaps,[]
citymotion,CityMotion Transit Authority,business,contradictions,[]
citymotion,CityMotion Transit Authority,business,problemSignals,"[{""title"": ""Strategy and Purpose may need deeper mapping"", ""description"": ""Strategy and Purpose is marked as light with high confidence."", ""source"": ""Business question 1"", ""confidence"": ""high""}, {""title"": ""Finance and Investment may need deeper mapping"", ""description"": ""Finance and Investment is marked as light with high confidence."", ""source"": ""Business question 2"", ""confidence"": ""high""}, {""title"": ""Operations and Delivery may need deeper mapping"", ""description"": ""Operations and Delivery is marked as light with high confidence."", ""source"": ""Business question 3"", ""confidence"": ""high""}, {""title"": ""Stakeholder Power may need deeper mapping"", ""description"": ""Stakeholder Power is marked as light with high confidence."", ""source"": ""Business question 17"", ""confidence"": ""high""}, {""title"": ""Capability and Behaviour may need deeper mapping"", ""description"": ""Capability and Behaviour is marked as light with high confidence."", ""source"": ""Business question 18"", ""confidence"": ""high""}, {""title"": ""Equity and Wellbeing may need deeper mapping"", ""description"": ""Equity and Wellbeing is marked as light with high confidence."", ""source"": ""Business question 19"", ""confidence"": ""high""}]"
citymotion,CityMotion Transit Authority,business,impactJourneyQuestions,"[""Where does strategy and purpose show up across the value chain, process or service journey?"", ""Where does finance and investment show up across the value chain, process or service journey?"", ""Where does operations and delivery show up across the value chain, process or service journey?"", ""Where does stakeholder power show up across the value chain, process or service journey?""]"
citymotion,CityMotion Transit Authority,business,humanEmpathyRecommendations,"[""Use Human Empathy to test whether business maturity is experienced consistently by staff and stakeholders.""]"
citymotion,CityMotion Transit Authority,business,discoveryDomainReadings,[]
citymotion,CityMotion Transit Authority,business,toolRecommendations,[]
citymotion,CityMotion Transit Authority,business,carryForwardItems,"[{""action"": ""problem-signal"", ""questionId"": 1, ""area"": ""Strategy and Purpose"", ""maturity"": ""light"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 1, ""area"": ""Strategy and Purpose"", ""maturity"": ""light"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 2, ""area"": ""Finance and Investment"", ""maturity"": ""light"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 2, ""area"": ""Finance and Investment"", ""maturity"": ""light"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 3, ""area"": ""Operations and Delivery"", ""maturity"": ""light"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 3, ""area"": ""Operations and Delivery"", ""maturity"": ""light"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 17, ""area"": ""Stakeholder Power"", ""maturity"": ""light"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 17, ""area"": ""Stakeholder Power"", ""maturity"": ""light"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 18, ""area"": ""Capability and Behaviour"", ""maturity"": ""light"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 18, ""area"": ""Capability and Behaviour"", ""maturity"": ""light"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 19, ""area"": ""Equity and Wellbeing"", ""maturity"": ""light"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 19, ""area"": ""Equity and Wellbeing"", ""maturity"": ""light"", ""confidence"": ""high"", ""note"": """"}]"
citymotion,CityMotion Transit Authority,business,systemsConnections,[]
citymotion,CityMotion Transit Authority,human,score,1.0
citymotion,CityMotion Transit Authority,human,evidenceWeightedConfidence,1.0
citymotion,CityMotion Transit Authority,human,answered,3
citymotion,CityMotion Transit Authority,human,total,5
citymotion,CityMotion Transit Authority,human,evidenceSupported,3
citymotion,CityMotion Transit Authority,human,needsReview,0
citymotion,CityMotion Transit Authority,human,representedGroups,[]
citymotion,CityMotion Transit Authority,human,underrepresentedGroups,[]
citymotion,CityMotion Transit Authority,human,representationCoverage,0
citymotion,CityMotion Transit Authority,human,directEvidenceCoverage,0
citymotion,CityMotion Transit Authority,human,indirectEvidenceCoverage,0
citymotion,CityMotion Transit Authority,human,strengths,[]
citymotion,CityMotion Transit Authority,human,weakAreas,"[""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing""]"
citymotion,CityMotion Transit Authority,human,evidenceGaps,[]
citymotion,CityMotion Transit Authority,human,contradictions,[]
citymotion,CityMotion Transit Authority,human,problemSignals,"[{""title"": ""Stakeholder Power may need deeper human enquiry"", ""description"": ""Stakeholder Power is marked as light with high confidence."", ""source"": ""Human question 17"", ""confidence"": ""high""}, {""title"": ""Capability and Behaviour may need deeper human enquiry"", ""description"": ""Capability and Behaviour is marked as light with high confidence."", ""source"": ""Human question 18"", ""confidence"": ""high""}, {""title"": ""Equity and Wellbeing may need deeper human enquiry"", ""description"": ""Equity and Wellbeing is marked as light with high confidence."", ""source"": ""Human question 19"", ""confidence"": ""high""}]"
citymotion,CityMotion Transit Authority,human,behaviouralBarriers,[]
citymotion,CityMotion Transit Authority,human,capabilityGaps,[]
citymotion,CityMotion Transit Authority,human,powerInfluenceInsights,[]
citymotion,CityMotion Transit Authority,human,participationTasks,"[""Review who has authority, influence and lived experience for weak Human Empathy areas.""]"
citymotion,CityMotion Transit Authority,human,facilitationRecommendations,[]
citymotion,CityMotion Transit Authority,human,humanRiskFlags,[]
citymotion,CityMotion Transit Authority,human,impactJourneyQuestions,"[""Where do people experience the effects of stakeholder power across the journey or value chain?"", ""Where do people experience the effects of capability and behaviour across the journey or value chain?"", ""Where do people experience the effects of equity and wellbeing across the journey or value chain?""]"
citymotion,CityMotion Transit Authority,human,planetaryEmpathyRecommendations,"[""Use Planetary Empathy to test whether human concerns connect to climate, nature, materials or place-based impacts.""]"
citymotion,CityMotion Transit Authority,planetary,score,1.0
citymotion,CityMotion Transit Authority,planetary,evidenceWeightedConfidence,1.0
citymotion,CityMotion Transit Authority,planetary,answered,3
citymotion,CityMotion Transit Authority,planetary,total,4
citymotion,CityMotion Transit Authority,planetary,evidenceSupported,3
citymotion,CityMotion Transit Authority,planetary,needsReview,0
citymotion,CityMotion Transit Authority,planetary,strengths,[]
citymotion,CityMotion Transit Authority,planetary,weakAreas,"[""Environmental Impact"", ""Natural Dependencies"", ""Evidence and Limits""]"
citymotion,CityMotion Transit Authority,planetary,evidenceGaps,[]
citymotion,CityMotion Transit Authority,planetary,boundaryCoverage,[]
citymotion,CityMotion Transit Authority,planetary,ecologicalDependencies,[]
citymotion,CityMotion Transit Authority,planetary,impactSignals,"[""Material environmental impact"", ""Dependency risk"", ""Evidence gap""]"
citymotion,CityMotion Transit Authority,planetary,materialFlows,[]
citymotion,CityMotion Transit Authority,planetary,hotspotCandidates,"[{""title"": ""Environmental Impact hotspot candidate"", ""description"": ""Material environmental impact"", ""source"": ""Planetary question 30"", ""confidence"": ""high""}, {""title"": ""Natural Dependencies hotspot candidate"", ""description"": ""Dependency risk"", ""source"": ""Planetary question 31"", ""confidence"": ""high""}, {""title"": ""Evidence and Limits hotspot candidate"", ""description"": ""Evidence gap"", ""source"": ""Planetary question 32"", ""confidence"": ""high""}]"
citymotion,CityMotion Transit Authority,planetary,contradictions,[]
citymotion,CityMotion Transit Authority,planetary,problemSignals,"[{""title"": ""Environmental Impact may need ecological systems mapping"", ""description"": ""Environmental Impact is marked as light with high confidence."", ""source"": ""Planetary question 30"", ""confidence"": ""high""}, {""title"": ""Natural Dependencies may need ecological systems mapping"", ""description"": ""Natural Dependencies is marked as light with high confidence."", ""source"": ""Planetary question 31"", ""confidence"": ""high""}, {""title"": ""Evidence and Limits may need ecological systems mapping"", ""description"": ""Evidence and Limits is marked as light with high confidence."", ""source"": ""Planetary question 32"", ""confidence"": ""high""}]"
citymotion,CityMotion Transit Authority,planetary,environmentalEvidenceTasks,[]
citymotion,CityMotion Transit Authority,planetary,planetaryRiskFlags,[]
citymotion,CityMotion Transit Authority,planetary,impactJourneyQuestions,"[""Where does environmental impact appear across lifecycle stages, places, suppliers or material flows?"", ""Where does natural dependencies appear across lifecycle stages, places, suppliers or material flows?"", ""Where does evidence and limits appear across lifecycle stages, places, suppliers or material flows?""]"
citymotion,CityMotion Transit Authority,planetary,synthesisHandover,"[""Connect Business, Human and Planetary findings before selecting interventions."", ""Review whether ecological hotspots also create human or strategic consequences.""]"
medigen,Medigen Laboratories,business,score,2.0
medigen,Medigen Laboratories,business,evidenceWeightedConfidence,1.0
medigen,Medigen Laboratories,business,answered,6
medigen,Medigen Laboratories,business,total,16
medigen,Medigen Laboratories,business,evidenceSupported,6
medigen,Medigen Laboratories,business,needsReview,0
medigen,Medigen Laboratories,business,strengths,"[""Strategy and Purpose"", ""Finance and Investment"", ""Operations and Delivery"", ""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing""]"
medigen,Medigen Laboratories,business,weakAreas,[]
medigen,Medigen Laboratories,business,evidenceGaps,[]
medigen,Medigen Laboratories,business,contradictions,[]
medigen,Medigen Laboratories,business,problemSignals,[]
medigen,Medigen Laboratories,business,impactJourneyQuestions,[]
medigen,Medigen Laboratories,business,humanEmpathyRecommendations,"[""Use Human Empathy to test whether business maturity is experienced consistently by staff and stakeholders.""]"
medigen,Medigen Laboratories,business,discoveryDomainReadings,[]
medigen,Medigen Laboratories,business,toolRecommendations,[]
medigen,Medigen Laboratories,business,carryForwardItems,"[{""action"": ""problem-signal"", ""questionId"": 1, ""area"": ""Strategy and Purpose"", ""maturity"": ""mid"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 1, ""area"": ""Strategy and Purpose"", ""maturity"": ""mid"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 2, ""area"": ""Finance and Investment"", ""maturity"": ""mid"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 2, ""area"": ""Finance and Investment"", ""maturity"": ""mid"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 3, ""area"": ""Operations and Delivery"", ""maturity"": ""mid"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 3, ""area"": ""Operations and Delivery"", ""maturity"": ""mid"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 17, ""area"": ""Stakeholder Power"", ""maturity"": ""mid"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 17, ""area"": ""Stakeholder Power"", ""maturity"": ""mid"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 18, ""area"": ""Capability and Behaviour"", ""maturity"": ""mid"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 18, ""area"": ""Capability and Behaviour"", ""maturity"": ""mid"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""problem-signal"", ""questionId"": 19, ""area"": ""Equity and Wellbeing"", ""maturity"": ""mid"", ""confidence"": ""high"", ""note"": """"}, {""action"": ""impact-journey"", ""questionId"": 19, ""area"": ""Equity and Wellbeing"", ""maturity"": ""mid"", ""confidence"": ""high"", ""note"": """"}]"
medigen,Medigen Laboratories,business,systemsConnections,[]
medigen,Medigen Laboratories,human,score,2.0
medigen,Medigen Laboratories,human,evidenceWeightedConfidence,1.0
medigen,Medigen Laboratories,human,answered,3
medigen,Medigen Laboratories,human,total,5
medigen,Medigen Laboratories,human,evidenceSupported,3
medigen,Medigen Laboratories,human,needsReview,0
medigen,Medigen Laboratories,human,representedGroups,[]
medigen,Medigen Laboratories,human,underrepresentedGroups,[]
medigen,Medigen Laboratories,human,representationCoverage,0
medigen,Medigen Laboratories,human,directEvidenceCoverage,0
medigen,Medigen Laboratories,human,indirectEvidenceCoverage,0
medigen,Medigen Laboratories,human,strengths,"[""Stakeholder Power"", ""Capability and Behaviour"", ""Equity and Wellbeing""]"
medigen,Medigen Laboratories,human,weakAreas,[]
medigen,Medigen Laboratories,human,evidenceGaps,[]
medigen,Medigen Laboratories,human,contradictions,[]
medigen,Medigen Laboratories,human,problemSignals,[]
medigen,Medigen Laboratories,human,behaviouralBarriers,[]
medigen,Medigen Laboratories,human,capabilityGaps,[]
medigen,Medigen Laboratories,human,powerInfluenceInsights,[]
medigen,Medigen Laboratories,human,participationTasks,"[""Confirm that represented stakeholder groups are broad enough for the journey scope.""]"
medigen,Medigen Laboratories,human,facilitationRecommendations,[]
medigen,Medigen Laboratories,human,humanRiskFlags,[]
medigen,Medigen Laboratories,human,impactJourneyQuestions,[]
medigen,Medigen Laboratories,human,planetaryEmpathyRecommendations,"[""Use Planetary Empathy to test whether human concerns connect to climate, nature, materials or place-based impacts.""]"
medigen,Medigen Laboratories,planetary,score,2.0
medigen,Medigen Laboratories,planetary,evidenceWeightedConfidence,1.0
medigen,Medigen Laboratories,planetary,answered,3
medigen,Medigen Laboratories,planetary,total,4
medigen,Medigen Laboratories,planetary,evidenceSupported,3
medigen,Medigen Laboratories,planetary,needsReview,0
medigen,Medigen Laboratories,planetary,strengths,"[""Environmental Impact"", ""Natural Dependencies"", ""Evidence and Limits""]"
medigen,Medigen Laboratories,planetary,weakAreas,[]
medigen,Medigen Laboratories,planetary,evidenceGaps,[]
medigen,Medigen Laboratories,planetary,boundaryCoverage,[]
medigen,Medigen Laboratories,planetary,ecologicalDependencies,[]
medigen,Medigen Laboratories,planetary,impactSignals,"[""Material environmental impact"", ""Dependency risk"", ""Evidence gap""]"
medigen,Medigen Laboratories,planetary,materialFlows,[]
medigen,Medigen Laboratories,planetary,hotspotCandidates,"[{""title"": ""Environmental Impact hotspot candidate"", ""description"": ""Material environmental impact"", ""source"": ""Planetary question 30"", ""confidence"": ""high""}, {""title"": ""Natural Dependencies hotspot candidate"", ""description"": ""Dependency risk"", ""source"": ""Planetary question 31"", ""confidence"": ""high""}, {""title"": ""Evidence and Limits hotspot candidate"", ""description"": ""Evidence gap"", ""source"": ""Planetary question 32"", ""confidence"": ""high""}]"
medigen,Medigen Laboratories,planetary,contradictions,[]
medigen,Medigen Laboratories,planetary,problemSignals,[]
medigen,Medigen Laboratories,planetary,environmentalEvidenceTasks,[]
medigen,Medigen Laboratories,planetary,planetaryRiskFlags,[]
medigen,Medigen Laboratories,planetary,impactJourneyQuestions,[]
medigen,Medigen Laboratories,planetary,synthesisHandover,"[""Connect Business, Human and Planetary findings before selecting interventions."", ""Review whether ecological hotspots also create human or strategic consequences.""]"
